$GPHPD,2058,119111.600,269.366,-0.525,180.017,31.1295288,120.6617214,12.83,-5.140,-0.002,0.101,-1.000,16,21,0B*3B
$GPHPD,2058,119111.600,269.366,-0.525,180.017,31.1295288,120.6617214,12.83,-5.140,-0.002,0.101,-1.000,16,21,0B*3B
$GPHPD,2058,119111.800,269.218,-2.180,179.389,31.1295289,120.6617106,12.82,-5.136,0.055,0.017,-1.000,17,21,0B*1F
$GPHPD,2058,119111.800,269.218,-2.180,179.389,31.1295289,120.6617106,12.82,-5.136,0.055,0.017,-1.000,17,21,0B*1F
$GPHPD,2058,119112.000,269.142,-1.012,179.938,31.1295289,120.6616999,12.81,-5.061,0.005,-0.011,-1.000,17,21,0B*30
$GPHPD,2058,119112.000,269.142,-1.012,179.938,31.1295289,120.6616999,12.81,-5.061,0.005,-0.011,-1.000,17,21,0B*30
$GPHPD,2058,119112.200,268.921,-0.914,179.528,31.1295290,120.6616892,12.81,-5.126,0.042,0.058,-1.000,17,21,0B*1E
$GPHPD,2058,119112.200,268.921,-0.914,179.528,31.1295290,120.6616892,12.81,-5.126,0.042,0.058,-1.000,17,21,0B*1E
$GPHPD,2058,119112.400,269.616,-1.771,179.233,31.1295290,120.6616783,12.81,-5.178,0.069,0.005,-1.000,17,21,0B*16
$GPHPD,2058,119112.400,269.616,-1.771,179.233,31.1295290,120.6616783,12.81,-5.178,0.069,0.005,-1.000,17,21,0B*16
$GPHPD,2058,119112.600,269.555,-0.960,179.441,31.1295291,120.6616675,12.81,-5.177,0.051,0.051,-1.000,17,21,0B*10
$GPHPD,2058,119112.600,269.555,-0.960,179.441,31.1295291,120.6616675,12.81,-5.177,0.051,0.051,-1.000,17,21,0B*10
$GPHPD,2058,119112.800,269.499,-1.173,179.236,31.1295292,120.6616567,12.81,-5.209,0.069,0.024,-1.000,17,21,0B*12
$GPHPD,2058,119112.800,269.499,-1.173,179.236,31.1295292,120.6616567,12.81,-5.209,0.069,0.024,-1.000,17,21,0B*12
$GPHPD,2058,119113.000,269.710,-1.513,179.240,31.1295293,120.6616459,12.80,-5.125,0.068,-0.060,-1.000,17,21,0B*37
$GPHPD,2058,119113.000,269.710,-1.513,179.240,31.1295293,120.6616459,12.80,-5.125,0.068,-0.060,-1.000,17,21,0B*37
$GPHPD,2058,119113.200,269.410,-1.111,178.642,31.1295294,120.6616351,12.81,-5.145,0.122,0.043,-1.000,17,21,0B*1B
$GPHPD,2058,119113.200,269.410,-1.111,178.642,31.1295294,120.6616351,12.81,-5.145,0.122,0.043,-1.000,17,21,0B*1B
$GPHPD,2058,119113.400,269.479,-0.002,180.014,31.1295294,120.6616242,12.81,-5.153,-0.001,0.127,-1.000,17,21,0B*38
